0, 0, 0, 0,  0, 0,  0,  0,  0,  0
0, 0, 0, 0,  0, 0,  0,  0,  0,  0
0, 0, 0, 0,  0, 0,  21, 0,  0,  0
0, 0, 0, 0,  0, 0,  20, 19, 16, 17
0, 0, 0, 0,  0, 0,  0,  0,  15, 0
0, 0, 0, 0,  0, 0,  0,  0,  13, 0
0, 0, 0, 18, 0, 0,  0,  0,  11, 9
0, 0, 0, 14, 0, 12, 0,  0,  0,  6
0, 0, 7, 8,  0, 3,  0,  0,  0,  5
0, 0, 2, 0,  0, 1,  0,  10, 0,  4
